172.19.0.1 - - [27/Sep/2022:13:39:44 +0000] "GET / HTTP/1.1" 404 27 "-" "PostmanRuntime/7.28.4"
172.19.0.1 - - [22/Mar/2023:10:34:42 +0000] "GET /images/Logo_new_2.png HTTP/1.1" 200 26174 "http://127.0.0.1:82/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.19.0.1 - - [22/Mar/2023:10:34:42 +0000] "GET /css/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196 "http://127.0.0.1:82/css/fontawesome/css/all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:06 +0000] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:15 +0000] "GET / HTTP/1.1" 200 19 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:15 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:85/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:29 +0000] "GET / HTTP/1.1" 302 358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:33 +0000] "GET /login HTTP/1.1" 200 5903 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:33 +0000] "GET /js/tabler.min.js HTTP/1.1" 200 139179 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:33 +0000] "GET /css/fontawesome/css/all.css HTTP/1.1" 200 78244 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:33 +0000] "GET /css/tabler.min.css HTTP/1.1" 200 265974 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:34 +0000] "GET /css/style.css HTTP/1.1" 200 5153 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:34 +0000] "GET /images/Logo_new_2.png HTTP/1.1" 200 26174 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:34 +0000] "GET /css/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196 "http://127.0.0.1:86/css/fontawesome/css/all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.22.0.1 - - [22/Mar/2023:10:44:34 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44"
172.21.0.1 - - [31/Mar/2023:10:37:58 +0000] "GET / HTTP/1.1" 200 19 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:37:58 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:85/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:10 +0000] "GET / HTTP/1.1" 302 358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:18 +0000] "GET /login HTTP/1.1" 200 5909 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:18 +0000] "GET /js/tabler.min.js HTTP/1.1" 200 139179 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:18 +0000] "GET /css/fontawesome/css/all.css HTTP/1.1" 200 78244 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:18 +0000] "GET /css/tabler.min.css HTTP/1.1" 200 265974 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:19 +0000] "GET /css/style.css HTTP/1.1" 200 5153 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:19 +0000] "GET /images/Logo_new_2.png HTTP/1.1" 200 26174 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:19 +0000] "GET /css/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196 "http://127.0.0.1:86/css/fontawesome/css/all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:20 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:28 +0000] "GET / HTTP/1.1" 302 358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:38:29 +0000] "GET /login HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [31/Mar/2023:10:39:56 +0000] "GET /login HTTP/1.1" 200 5909 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54"
172.21.0.1 - - [05/Apr/2023:07:29:13 +0000] "GET / HTTP/1.1" 200 19 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:29:13 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://localhost:85/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:07 +0000] "GET / HTTP/1.1" 200 19 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:51 +0000] "GET / HTTP/1.1" 302 358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:58 +0000] "GET /login HTTP/1.1" 200 5909 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:58 +0000] "GET /js/tabler.min.js HTTP/1.1" 200 139179 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:58 +0000] "GET /css/fontawesome/css/all.css HTTP/1.1" 200 78244 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:59 +0000] "GET /css/tabler.min.css HTTP/1.1" 200 265974 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:59 +0000] "GET /css/style.css HTTP/1.1" 200 5153 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:59 +0000] "GET /images/Logo_new_2.png HTTP/1.1" 200 26174 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:59 +0000] "GET /css/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196 "http://localhost:86/css/fontawesome/css/all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.21.0.1 - - [05/Apr/2023:07:31:59 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://localhost:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.19.0.1 - - [05/Apr/2023:07:40:43 +0000] "GET / HTTP/1.1" 302 358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.19.0.1 - - [05/Apr/2023:07:40:50 +0000] "GET /login HTTP/1.1" 200 5909 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
172.19.0.1 - - [05/Apr/2023:07:40:50 +0000] "GET /images/Logo_new_2.png HTTP/1.1" 304 0 "http://127.0.0.1:86/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62"
192.168.65.1 - - [22/Dec/2023:04:11:34 +0000] "GET / HTTP/1.1" 404 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:11:34 +0000] "GET /favicon.ico HTTP/1.1" 404 27 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:11:45 +0000] "GET / HTTP/1.1" 200 440 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:11:45 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:12 +0000] "GET / HTTP/1.1" 200 19 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:31 +0000] "GET /V2/app/config HTTP/1.1" 200 84 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:31 +0000] "GET /favicon.ico HTTP/1.1" 404 1142 "http://127.0.0.1:8002/V2/app/config" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:37 +0000] "GET / HTTP/1.1" 404 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:48 +0000] "GET /login HTTP/1.1" 404 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:15:54 +0000] "GET /dang-ki HTTP/1.1" 404 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET / HTTP/1.1" 302 366 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /login HTTP/1.1" 200 43105 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /js/tabler.min.js HTTP/1.1" 200 139171 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /css/fontawesome/css/all.css HTTP/1.1" 200 73625 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /css/tabler.min.css HTTP/1.1" 200 349365 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /css/style.css HTTP/1.1" 200 5337 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /images/bg-rs-pass.png HTTP/1.1" 200 1765894 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /images/logo-fagi.png HTTP/1.1" 200 12034 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /images/lock.png HTTP/1.1" 200 454 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:16 +0000] "GET /css/fontawesome/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196 "http://127.0.0.1:8001/css/fontawesome/css/all.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:16:17 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "http://127.0.0.1:8001/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:19:39 +0000] "GET / HTTP/1.1" 404 27 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "POST /investment/get_investment_app HTTP/1.0" 200 14594 "-" "-"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "POST /V2/contract/contract_investor_app HTTP/1.1" 200 8897 "-" "GuzzleHttp/6.5.5 curl/7.74.0 PHP/7.3.33"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET / HTTP/1.1" 200 652922 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /css/reset.css HTTP/1.1" 200 1137 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /css/swiper.min.css HTTP/1.1" 200 19007 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /css/add_user.css HTTP/1.1" 200 438 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /images/100_100_trasferen.png HTTP/1.1" 200 6080 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /css/upgrade.css HTTP/1.1" 200 6375 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /css/style.css HTTP/1.1" 200 32611 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /images/banner.jpg HTTP/1.1" 200 492708 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /images/logo.png HTTP/1.1" 200 8948 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /images/about-image.png HTTP/1.1" 200 266114 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /images/fagicar.jpg HTTP/1.1" 200 9440 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
192.168.65.1 - - [22/Dec/2023:04:27:33 +0000] "GET /js/swiper.min.js HTTP/1.1" 200 143708 "http://127.0.0.1:8003/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
